AGT_CD,N_POLICIES_LA,N_POLICIES_LAT,N_POLICIES_POLA,TOTAL_ANP_LA,TOTAL_ANP_LAT,TOTAL_ANP_POLA,TOTAL_POLICIES,TOTAL_ANP,TICKET_SIZE,COUNT_RATIO_LA,COUNT_RATIO_LAT,COUNT_RATIO_POLA,ANP_RATIO_LA,ANP_RATIO_LAT,ANP_RATIO_POLA,COUNT_SBASE_TYPE,N_LINE_ITEM_B,N_LINE_ITEM_R,TOTAL_ANP_B,TOTAL_ANP_R,R_B_COUNT_RATIO,R_B_ANP_RATIO,N_LINE_ITEM_Cat 1,N_LINE_ITEM_Cat 2,N_LINE_ITEM_Cat 3,TOTAL_ANP_Cat 1,TOTAL_ANP_Cat 2,TOTAL_ANP_Cat 3,COUNT_RATIO_CAT1,COUNT_RATIO_CAT2,COUNT_RATIO_CAT3,ANP_RATIO_CAT1,ANP_RATIO_CAT2,ANP_RATIO_CAT3,COUNT_PRODCAT_TYPE,N_VIT_POLICIES,N_LINE_ITEM_Accident,N_LINE_ITEM_Critical Illness,N_LINE_ITEM_Disability,N_LINE_ITEM_Endowment,N_LINE_ITEM_Income,N_LINE_ITEM_Life,N_LINE_ITEM_Medical,N_LINE_ITEM_N/A,N_LINE_ITEM_Other Medical,N_LINE_ITEM_Payor/Waiver,N_LINE_ITEM_Savers,TOTAL_ANP_Accident,TOTAL_ANP_Critical Illness,TOTAL_ANP_Disability,TOTAL_ANP_Endowment,TOTAL_ANP_Income,TOTAL_ANP_Life,TOTAL_ANP_Medical,TOTAL_ANP_N/A,TOTAL_ANP_Other Medical,TOTAL_ANP_Payor/Waiver,TOTAL_ANP_Savers,COUNT_MAINNEED_TYPE,CLUSTER
30,260.0,0.0,0.0,9663.6796875,0.0,0.0,260.0,9663.6796875,37.16799879807692,1.0,0.0,0.0,1.0,0.0,0.0,1,30.0,230.0,6654.08984375,3009.590087890625,7.666666666666667,0.452291772212461,0.0,41.0,219.0,0.0,1187.77001953125,8475.91015625,0.0,0.1576923076923077,0.8423076923076923,0.0,0.1229107335844986,0.8770892664155013,2,0.0,40.0,21.0,27.0,0.0,23.0,28.0,32.0,0.0,0.0,39.0,50.0,86.67000579833984,19.36000061035156,6.059999942779541,0.0,7.840000152587891,5733.97998046875,1187.77001953125,0.0,0.0,0.0,2622.0,8,2
745,141.0,0.0,91.0,13585.5400390625,0.0,4312.31005859375,232.0,17897.85009765625,77.1459055933459,0.6077586206896551,0.0,0.3922413793103448,0.7590598851222665,0.0,0.2409401148777334,2,123.0,109.0,17444.73046875,453.1199951171875,0.8861788617886179,0.0259746056798581,4.0,37.0,191.0,6200.2001953125,1394.3800048828125,10303.2705078125,0.0172413793103448,0.1594827586206896,0.8232758620689655,0.3464214947629673,0.0779076788398364,0.5756708263971961,3,35.0,91.0,7.0,25.0,1.0,0.0,25.0,30.0,0.0,7.0,22.0,24.0,4312.31005859375,404.8500061035156,0.0,150.0,0.0,11867.2900390625,989.5299682617188,0.0,0.0,95.87000274658205,78.0,9,0
2319,0.0,0.0,5.0,0.0,0.0,443.2999877929688,5.0,443.2999877929688,88.65999755859374,0.0,0.0,1.0,0.0,0.0,1.0,1,5.0,0.0,443.2999877929688,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,443.2999877929688,0.0,0.0,1.0,0.0,0.0,1.0,1,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,443.2999877929688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
3371,0.0,17.0,0.0,0.0,1275.0899658203125,0.0,17.0,1275.0899658203125,75.00529210707721,0.0,1.0,0.0,0.0,1.0,0.0,1,9.0,8.0,970.2899780273438,304.79998779296875,0.8888888888888888,0.3141328826384922,0.0,0.0,17.0,0.0,0.0,1275.0899658203125,0.0,0.0,1.0,0.0,0.0,1.0,1,1.0,0.0,0.0,3.0,0.0,0.0,3.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177.90000915527344,621.989990234375,475.1999816894531,0.0,0.0,0.0,3,0
1764,0.0,8.0,0.0,0.0,484.6500244140625,0.0,8.0,484.6500244140625,60.58125305175781,0.0,1.0,0.0,0.0,1.0,0.0,1,2.0,6.0,111.4499969482422,373.2000122070313,3.0,3.348587011450048,0.0,0.0,8.0,0.0,0.0,484.6500244140625,0.0,0.0,1.0,0.0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.4499969482422,393.2000122070313,0.0,0.0,0.0,1,0
3122,179.0,45.0,0.0,26867.080078125,6862.91015625,0.0,224.0,33729.990234375,150.58031354631697,0.7991071428571429,0.2008928571428571,0.0,0.7965338825015178,0.2034661174984821,0.0,2,62.0,162.0,28245.94921875,5484.0400390625,2.6129032258064515,0.1941531508320537,26.0,27.0,171.0,15974.189453125,1957.3900146484373,15798.41015625,0.1160714285714285,0.1205357142857142,0.7633928571428571,0.4735901087187924,0.0580311478440043,0.4683787434372032,3,16.0,7.0,11.0,59.0,0.0,7.0,63.0,11.0,0.0,0.0,23.0,43.0,5.28000020980835,1827.260009765625,11.229999542236328,0.0,23.3799991607666,26422.708984375,130.1300048828125,0.0,0.0,418.8000183105469,4891.2001953125,8,0
2018,96.0,88.0,0.0,6303.93017578125,3630.719970703125,0.0,184.0,9934.650146484377,53.99266383958899,0.5217391304347826,0.4782608695652174,0.0,0.6345397253885235,0.3654602746114765,0.0,2,83.0,101.0,8246.330078125,1688.3199462890625,1.216867469879518,0.2047359164978928,2.0,93.0,89.0,419.6499938964844,6306.52001953125,3208.47998046875,0.0108695652173913,0.5054347826086957,0.483695652173913,0.0422410446421668,0.6348004231055714,0.3229585322522618,3,5.0,0.0,6.0,40.0,0.0,0.0,41.0,90.0,0.0,0.0,1.0,6.0,0.0,434.7200012207031,0.0,0.0,0.0,3341.199951171875,5924.72998046875,0.0,0.0,0.0,234.0,6,0
878,0.0,58.0,0.0,0.0,2888.510009765625,0.0,58.0,2888.510009765625,49.80189672009698,0.0,1.0,0.0,0.0,1.0,0.0,1,11.0,47.0,1989.7099609375,898.7999877929688,4.2727272727272725,0.4517241233337734,0.0,3.0,55.0,0.0,0.0,2888.510009765625,0.0,0.0517241379310344,0.9482758620689656,0.0,0.0,1.0,2,1.0,0.0,1.0,1.0,0.0,0.0,2.0,4.0,48.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,180.0,309.3099975585937,2339.199951171875,0.0,0.0,60.0,6,1
1412,0.0,58.0,0.0,0.0,16044.919921875,0.0,58.0,16044.919921875,276.6365503771552,0.0,1.0,0.0,0.0,1.0,0.0,1,14.0,44.0,11638.650390625,4406.27001953125,3.142857142857143,0.3785894301868991,5.0,2.0,51.0,9472.849609375,955.0,5617.06982421875,0.0862068965517241,0.0344827586206896,0.8793103448275862,0.5903955858788171,0.0595203985880095,0.3500840155331733,3,9.0,0.0,2.0,7.0,2.0,0.0,7.0,0.0,34.0,0.0,4.0,2.0,0.0,955.0,0.0,1195.800048828125,0.0,10350.849609375,0.0,2075.199951171875,0.0,955.5899658203124,512.47998046875,6,0
931,96.0,0.0,0.0,8654.4599609375,0.0,0.0,96.0,8654.4599609375,90.15062459309895,1.0,0.0,0.0,1.0,0.0,0.0,1,16.0,80.0,7896.33984375,758.1199951171875,5.0,0.096009038379629,3.0,17.0,76.0,3083.699951171875,441.72998046875,5129.02978515625,0.03125,0.1770833333333333,0.7916666666666666,0.3563133981878641,0.0510407344795221,0.5926458673326137,3,0.0,3.0,18.0,15.0,1.0,9.0,16.0,9.0,0.0,0.0,7.0,18.0,0.0,441.72998046875,4.21999979019165,521.5,0.0,6933.10986328125,0.0,0.0,0.0,0.0,753.9000244140625,9,1
2647,116.0,0.0,23.0,8393.0498046875,0.0,1140.8399658203125,139.0,9533.889770507812,68.58913503962455,0.8345323741007195,0.0,0.1654676258992805,0.8803384564661747,0.0,0.1196615435338253,2,46.0,93.0,8061.60986328125,1472.280029296875,2.0217391304347827,0.1826285387491606,0.0,37.0,102.0,0.0,2692.25,6841.64013671875,0.0,0.2661870503597122,0.7338129496402878,0.0,0.2823873530523589,0.717612646947641,2,2.0,31.0,9.0,23.0,0.0,0.0,14.0,30.0,0.0,0.0,12.0,20.0,1140.8399658203125,0.0,0.0,0.0,0.0,4810.0,2692.25,0.0,0.0,0.0,890.7999877929688,7,0
155,0.0,45.0,0.0,0.0,2712.320068359375,0.0,45.0,2712.320068359375,60.273779296875,0.0,1.0,0.0,0.0,1.0,0.0,1,16.0,29.0,2155.179931640625,557.1400146484375,1.8125,0.2585120650340856,2.0,0.0,43.0,437.5,0.0,2274.820068359375,0.0444444444444444,0.0,0.9555555555555556,0.1613010223622444,0.0,0.8386989776377556,2,3.0,0.0,0.0,5.0,0.0,0.0,5.0,8.0,21.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,624.3200073242188,1074.8599853515625,958.7999877929688,0.0,42.34000015258789,12.0,5,0
2020,212.0,0.0,0.0,23737.259765625,0.0,0.0,212.0,23737.259765625,111.96820644162736,1.0,0.0,0.0,1.0,0.0,0.0,1,57.0,155.0,19716.009765625,4021.25,2.719298245614035,0.2039586127113345,4.0,85.0,123.0,7410.0,6722.35986328125,9604.900390625,0.0188679245283018,0.4009433962264151,0.5801886792452831,0.3121674498547319,0.2831986417714321,0.4046339083738359,3,3.0,19.0,18.0,29.0,8.0,1.0,20.0,63.0,0.0,6.0,23.0,25.0,10.4399995803833,578.8800048828125,9.359999656677246,2317.419921875,23.5,12420.580078125,6235.75,0.0,0.0,31.950000762939453,2109.3798828125,10,0
2191,187.0,4.0,9.0,15052.169921875,138.77999877929688,506.7999877929688,200.0,15697.749908447266,78.48874954223633,0.935,0.02,0.045,0.9588743615908376,0.0088407574071884,0.032284881001974,3,59.0,141.0,8589.080078125,7108.669921875,2.389830508474576,0.8276404291513866,4.0,83.0,113.0,1228.199951171875,4052.840087890625,10416.7099609375,0.02,0.415,0.565,0.0782405090647943,0.2581796810301237,0.6635798099050819,3,23.0,9.0,12.0,26.0,0.0,0.0,27.0,59.0,0.0,16.0,6.0,45.0,506.7999877929688,713.3900146484375,11.6899995803833,0.0,0.0,4805.25,3444.6201171875,0.0,0.0,0.0,6216.0,8,0
3469,106.0,199.0,0.0,7704.81005859375,9579.6396484375,0.0,305.0,17284.44970703125,56.67032690829918,0.3475409836065574,0.6524590163934426,0.0,0.4457654243663576,0.5542345756336424,0.0,2,112.0,193.0,14140.759765625,3143.68994140625,1.7232142857142858,0.222314076012259,10.0,90.0,205.0,3463.43994140625,7544.2998046875,6276.7099609375,0.0327868852459016,0.2950819672131147,0.6721311475409836,0.2003789533430928,0.4364790278291884,0.3631420188277187,3,25.0,10.0,6.0,65.0,0.0,9.0,77.0,80.0,0.0,2.0,45.0,11.0,12.779999732971191,166.77000427246094,0.0,0.0,95.79000091552734,8432.849609375,7399.89990234375,0.0,0.0,612.3599853515625,564.0,9,4
1425,160.0,0.0,2.0,10779.8896484375,0.0,81.9000015258789,162.0,10861.78964996338,67.0480842590332,0.9876543209876544,0.0,0.0123456790123456,0.9924598059652026,0.0,0.0075401940347974,2,32.0,130.0,7058.89013671875,3802.89990234375,4.0625,0.5387390692712336,0.0,54.0,108.0,0.0,2092.989990234375,8768.7998046875,0.0,0.3333333333333333,0.6666666666666666,0.0,0.1926929198365534,0.8073070801634465,2,1.0,8.0,17.0,20.0,0.0,10.0,23.0,37.0,0.0,2.0,12.0,33.0,81.9000015258789,0.0,0.0,0.0,0.0,5156.5,2092.989990234375,0.0,0.0,0.0,3530.39990234375,9,0
579,2.0,0.0,0.0,331.20001220703125,0.0,0.0,2.0,331.20001220703125,165.60000610351562,1.0,0.0,0.0,1.0,0.0,0.0,1,2.0,0.0,331.20001220703125,0.0,0.0,0.0,0.0,2.0,0.0,0.0,331.20001220703125,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,331.20001220703125,0.0,0.0,0.0,0.0,1,0
1230,0.0,69.0,0.0,0.0,2817.489990234375,0.0,69.0,2817.489990234375,40.83318826426631,0.0,1.0,0.0,0.0,1.0,0.0,1,17.0,52.0,2061.669921875,755.8200073242188,3.0588235294117645,0.3666057302891788,3.0,10.0,56.0,547.72998046875,0.0,2269.760009765625,0.0434782608695652,0.144927536231884,0.8115942028985508,0.1944035231242069,0.0,0.805596476875793,3,1.0,4.0,6.0,13.0,0.0,3.0,18.0,11.0,0.0,0.0,8.0,6.0,0.0,43.41999816894531,0.0,0.0,0.0,1534.8199462890625,564.3499755859375,0.0,0.0,25.700000762939453,649.2000122070312,8,0
2895,20.0,61.0,0.0,1630.010009765625,2633.530029296875,0.0,81.0,4263.5400390625,52.63629677854938,0.2469135802469135,0.7530864197530864,0.0,0.3823137568385646,0.6176862431614354,0.0,2,29.0,52.0,3652.7099609375,610.8300170898438,1.793103448275862,0.167226531430672,1.0,23.0,57.0,186.7400054931641,1421.2099609375,2655.590087890625,0.0123456790123456,0.2839506172839506,0.7037037037037037,0.0437992848932883,0.33334035633066,0.6228603587760517,3,9.0,1.0,3.0,18.0,0.0,1.0,25.0,19.0,0.0,0.0,5.0,9.0,0.0,0.0,0.0,0.0,0.0,2231.5,1421.2099609375,0.0,0.0,20.43000030517578,590.4000244140625,8,0
1710,0.0,8.0,0.0,0.0,537.9700317382812,0.0,8.0,537.9700317382812,67.24625396728516,0.0,1.0,0.0,0.0,1.0,0.0,1,2.0,6.0,516.0499877929688,21.920000076293945,3.0,0.0424765053673209,1.0,1.0,6.0,246.0500030517578,0.0,291.9200134277344,0.125,0.125,0.75,0.4573675028618206,0.0,0.5426324971381794,3,2.0,0.0,0.0,2.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,516.0499877929688,0.0,0.0,0.0,21.920000076293945,0.0,4,2
677,0.0,148.0,0.0,0.0,7807.31982421875,0.0,148.0,7807.31982421875,52.752160974451016,0.0,1.0,0.0,0.0,1.0,0.0,1,27.0,121.0,5832.22998046875,1975.0899658203125,4.481481481481482,0.3386509058172582,3.0,19.0,126.0,1214.1400146484375,61.5,6531.68017578125,0.0202702702702702,0.1283783783783783,0.8513513513513513,0.155513029443412,0.0078772227217461,0.8366097478348418,3,15.0,1.0,14.0,19.0,3.0,0.0,22.0,19.0,42.0,0.0,14.0,14.0,0.0,180.77999877929688,0.0,675.300048828125,0.0,4210.8798828125,91.4499969482422,1761.9599609375,0.0,75.52999877929688,811.4199829101562,8,0
4246,0.0,22.0,0.0,0.0,1251.68994140625,0.0,22.0,1251.68994140625,56.89499733664773,0.0,1.0,0.0,0.0,1.0,0.0,1,6.0,16.0,729.6900024414062,522.0,2.6666666666666665,0.7153722789862622,0.0,0.0,22.0,0.0,0.0,1251.68994140625,0.0,0.0,1.0,0.0,0.0,1.0,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,429.6900024414063,822.0,0.0,0.0,0.0,1,0
3951,0.0,92.0,0.0,0.0,12035.490234375,0.0,92.0,12035.490234375,130.82054602581522,0.0,1.0,0.0,0.0,1.0,0.0,1,26.0,66.0,4507.64013671875,7527.85009765625,2.5384615384615383,1.6700202033288318,8.0,9.0,75.0,2630.89013671875,3039.800048828125,6364.7998046875,0.0869565217391304,0.0978260869565217,0.8152173913043478,0.2185943521080953,0.2525696960651062,0.5288359518267983,3,14.0,0.0,11.0,12.0,0.0,0.0,13.0,8.0,41.0,0.0,0.0,7.0,0.0,3144.199951171875,0.0,0.0,0.0,3040.130126953125,1034.760009765625,2950.400146484375,0.0,0.0,1866.0,5,0
4678,0.0,32.0,0.0,0.0,1762.800048828125,0.0,32.0,1762.800048828125,55.087501525878906,0.0,1.0,0.0,0.0,1.0,0.0,1,8.0,24.0,1494.0,268.79998779296875,3.0,0.1799196705441557,0.0,4.0,28.0,0.0,0.0,1762.800048828125,0.0,0.125,0.875,0.0,0.0,1.0,2,1.0,0.0,0.0,7.0,0.0,1.0,10.0,4.0,5.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1404.0,0.0,272.3999938964844,0.0,0.0,86.39999389648438,6,2
2765,0.0,111.0,0.0,0.0,10579.5205078125,0.0,111.0,10579.5205078125,95.31099556587836,0.0,1.0,0.0,0.0,1.0,0.0,1,30.0,81.0,7547.5302734375,3031.989990234375,2.7,0.401719487089048,0.0,0.0,111.0,0.0,0.0,10579.5205078125,0.0,0.0,1.0,0.0,0.0,1.0,1,8.0,0.0,0.0,22.0,16.0,0.0,7.0,5.0,20.0,0.0,24.0,17.0,0.0,0.0,0.0,5514.33984375,0.0,375.1600036621094,848.0299682617188,1190.4000244140625,0.0,227.1300048828125,2424.4599609375,6,0
1040,0.0,4.0,0.0,0.0,522.5599975585938,0.0,4.0,522.5599975585938,130.63999938964844,0.0,1.0,0.0,0.0,1.0,0.0,1,1.0,3.0,353.4200134277344,169.1400146484375,3.0,0.4785807487470497,0.0,0.0,4.0,0.0,0.0,522.5599975585938,0.0,0.0,1.0,0.0,0.0,1.0,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,353.4200134277344,0.0,0.0,0.0,0.0,0.0,17.68000030517578,151.4600067138672,4,1
2219,169.0,50.0,0.0,16812.779296875,17585.08984375,0.0,219.0,34397.869140625,157.06789561929224,0.771689497716895,0.228310502283105,0.0,0.4887738606173881,0.5112261393826119,0.0,2,46.0,173.0,24070.310546875,10327.5595703125,3.760869565217391,0.4290580111212277,18.0,61.0,140.0,17819.400390625,7254.31005859375,9324.16015625,0.0821917808219178,0.2785388127853881,0.639269406392694,0.5180378923744187,0.2108941609147289,0.2710679467108524,3,11.0,0.0,30.0,36.0,1.0,7.0,37.0,29.0,6.0,6.0,27.0,40.0,0.0,5737.25,48.0,100.0,0.0,22910.740234375,1717.3699951171875,244.8000030517578,0.0,85.70999908447266,3554.0,9,0
1405,84.0,0.0,0.0,10057.2001953125,0.0,0.0,84.0,10057.2001953125,119.72857375372024,1.0,0.0,0.0,1.0,0.0,0.0,1,57.0,27.0,9043.400390625,1013.7999877929688,0.4736842105263157,0.1121038485528012,2.0,75.0,7.0,906.0999755859376,9151.099609375,0.0,0.0238095238095238,0.8928571428571429,0.0833333333333333,0.0900946598435688,0.9099053401564312,0.0,3,3.0,0.0,0.0,2.0,0.0,0.0,2.0,75.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,906.0999755859376,9151.099609375,0.0,0.0,0.0,0.0,5,4
1062,0.0,3.0,0.0,0.0,117.7300033569336,0.0,3.0,117.7300033569336,39.2433344523112,0.0,1.0,0.0,0.0,1.0,0.0,1,1.0,2.0,108.68000030517578,9.050000190734863,2.0,0.0832719926879119,0.0,0.0,3.0,0.0,0.0,117.7300033569336,0.0,0.0,1.0,0.0,0.0,1.0,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,108.68000030517578,0.0,0.0,0.0,9.050000190734863,0.0,3,0
2004,109.0,0.0,6.0,5419.47998046875,0.0,242.59999084472656,115.0,5662.079971313477,49.235478011421534,0.9478260869565216,0.0,0.0521739130434782,0.9571535562772264,0.0,0.0428464437227736,2,21.0,94.0,4391.85986328125,1270.219970703125,4.476190476190476,0.2892214256021633,0.0,17.0,98.0,0.0,718.4800415039062,4943.60009765625,0.0,0.1478260869565217,0.8521739130434782,0.0,0.1268933013743031,0.8731066986256968,2,2.0,18.0,13.0,14.0,2.0,9.0,12.0,12.0,0.0,0.0,16.0,19.0,247.1999969482422,0.0,0.7300000190734863,878.280029296875,0.0,2642.699951171875,718.4800415039062,0.0,0.0,41.09000015258789,1133.5999755859375,9,0
2074,765.0,0.0,0.0,40933.44140625,0.0,0.0,765.0,40933.44140625,53.50776654411764,1.0,0.0,0.0,1.0,0.0,0.0,1,143.0,622.0,29962.1796875,10971.259765625,4.34965034965035,0.3661702813364452,14.0,160.0,591.0,9422.0,4246.85009765625,27264.58984375,0.0183006535947712,0.2091503267973856,0.7725490196078432,0.2301785536101296,0.1037501393417059,0.6660713070481644,3,0.0,107.0,31.0,103.0,0.0,75.0,119.0,106.0,0.0,0.0,80.0,144.0,263.16998291015625,97.3800048828125,59.27999877929688,0.0,178.35000610351562,25828.369140625,4246.85009765625,0.0,0.0,61.2400016784668,10198.7998046875,8,1
634,4.0,0.0,0.0,1247.8800048828125,0.0,0.0,4.0,1247.8800048828125,311.9700012207031,1.0,0.0,0.0,1.0,0.0,0.0,1,2.0,2.0,1051.1400146484375,196.739990234375,1.0,0.1871682054651647,0.0,4.0,0.0,0.0,1247.8800048828125,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1247.8800048828125,0.0,0.0,0.0,0.0,1,0
3540,48.0,0.0,0.0,3370.590087890625,0.0,0.0,48.0,3370.590087890625,70.22062683105469,1.0,0.0,0.0,1.0,0.0,0.0,1,14.0,34.0,3207.489990234375,163.10000610351562,2.4285714285714284,0.0508497319087807,0.0,19.0,29.0,0.0,915.7899780273438,2454.800048828125,0.0,0.3958333333333333,0.6041666666666666,0.0,0.2717001981049927,0.7282998018950072,2,5.0,0.0,3.0,8.0,0.0,0.0,8.0,15.0,0.0,3.0,4.0,7.0,0.0,54.27999877929688,2.900000095367432,0.0,0.0,2451.89990234375,861.510009765625,0.0,0.0,0.0,0.0,7,0
368,72.0,0.0,0.0,5149.52001953125,0.0,0.0,72.0,5149.52001953125,71.52111138237848,1.0,0.0,0.0,1.0,0.0,0.0,1,20.0,52.0,3590.639892578125,1558.8800048828125,2.6,0.4341510292093137,0.0,25.0,47.0,0.0,1861.469970703125,3288.050048828125,0.0,0.3472222222222222,0.6527777777777778,0.0,0.3614841701057355,0.6385158298942645,2,1.0,0.0,10.0,10.0,0.0,1.0,10.0,22.0,0.0,0.0,7.0,12.0,0.0,415.6600036621094,0.0,0.0,0.0,1866.7900390625,1861.469970703125,0.0,0.0,0.0,1005.5999755859376,7,0
1201,181.0,0.0,0.0,10226.240234375,0.0,0.0,181.0,10226.240234375,56.49856483080111,1.0,0.0,0.0,1.0,0.0,0.0,1,43.0,138.0,7452.35009765625,2773.889892578125,3.2093023255813957,0.3722167982218801,6.0,47.0,128.0,2293.60009765625,2368.2099609375,5564.43017578125,0.0331491712707182,0.2596685082872928,0.7071823204419889,0.2242857633978152,0.2315816865886721,0.5441325500135127,3,5.0,2.0,13.0,28.0,0.0,3.0,27.0,44.0,0.0,0.0,21.0,43.0,0.0,169.1300048828125,12.110000610351562,0.0,0.0,5493.64013671875,2199.080078125,0.0,0.0,105.87999725341795,2246.39990234375,8,0
97,171.0,0.0,0.0,8555.830078125,0.0,0.0,171.0,8555.830078125,50.03409402412281,1.0,0.0,0.0,1.0,0.0,0.0,1,30.0,141.0,7989.47998046875,566.3499755859375,4.7,0.07088696347828,2.0,50.0,119.0,1908.1500244140625,529.5399780273438,6118.14013671875,0.0116959064327485,0.2923976608187134,0.695906432748538,0.2230233645804201,0.0618922967630729,0.7150843386565069,3,5.0,7.0,12.0,25.0,1.0,19.0,24.0,27.0,0.0,2.0,27.0,27.0,0.0,0.0,5.599999904632568,485.1499938964844,0.0,7028.2998046875,529.5399780273438,0.0,0.0,6.059999942779541,501.1799926757813,10,0
4201,0.0,0.0,1.0,0.0,0.0,42.900001525878906,1.0,42.900001525878906,42.900001525878906,0.0,0.0,1.0,0.0,0.0,1.0,1,1.0,0.0,42.900001525878906,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,42.900001525878906,0.0,0.0,1.0,0.0,0.0,1.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.900001525878906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
144,33.0,0.0,0.0,9171.900390625,0.0,0.0,33.0,9171.900390625,277.9363754734849,1.0,0.0,0.0,1.0,0.0,0.0,1,7.0,26.0,7641.89990234375,1530.0,3.7142857142857135,0.200211991723518,4.0,4.0,25.0,5849.89990234375,0.0,3322.0,0.1212121212121212,0.1212121212121212,0.7575757575757576,0.6378067755459139,0.0,0.3621932244540861,3,2.0,0.0,1.0,8.0,0.0,1.0,7.0,2.0,0.0,0.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,7641.89990234375,0.0,0.0,0.0,0.0,1530.0,7,0
815,20.0,0.0,0.0,1131.72998046875,0.0,0.0,20.0,1131.72998046875,56.5864990234375,1.0,0.0,0.0,1.0,0.0,0.0,1,4.0,16.0,988.8599853515624,142.8699951171875,4.0,0.1444794988507841,0.0,4.0,16.0,0.0,0.0,1131.72998046875,0.0,0.2,0.8,0.0,0.0,1.0,2,4.0,0.0,0.0,4.0,1.0,3.0,3.0,1.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,328.8599853515625,0.0,660.0,0.0,0.0,0.0,1.9299999475479128,140.94000244140625,7,0
1779,0.0,0.0,36.0,0.0,0.0,3173.199951171875,36.0,3173.199951171875,88.14444308810764,0.0,0.0,1.0,0.0,0.0,1.0,1,36.0,0.0,3173.199951171875,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,3173.199951171875,0.0,0.0,1.0,0.0,0.0,1.0,1,3.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3173.199951171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
4769,10.0,5.0,0.0,10248.7001953125,621.4199829101562,0.0,15.0,10870.120178222656,724.6746785481771,0.6666666666666666,0.3333333333333333,0.0,0.9428322803500262,0.0571677196499738,0.0,2,6.0,9.0,8262.6201171875,2607.5,1.5,0.3155778630771134,1.0,6.0,8.0,2607.9599609375,4843.19970703125,3418.9599609375,0.0666666666666666,0.4,0.5333333333333333,0.2399200790764354,0.4455516473022084,0.3145282736213562,3,2.0,0.0,4.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,3.0,0.0,4843.19970703125,0.0,2822.7900390625,0.0,1350.4000244140625,0.0,0.0,0.0,23.020000457763672,1830.7099609375,8,2
4327,279.0,0.0,0.0,16343.58984375,0.0,0.0,279.0,16343.58984375,58.579175067204304,1.0,0.0,0.0,1.0,0.0,0.0,1,50.0,229.0,13684.0,2659.590087890625,4.58,0.1943576503866285,2.0,76.0,201.0,2222.60009765625,1655.1300048828125,12465.8603515625,0.007168458781362,0.2724014336917563,0.7204301075268817,0.1359921556954132,0.1012708932918374,0.7627369510127493,3,1.0,2.0,34.0,44.0,0.0,13.0,45.0,42.0,0.0,0.0,30.0,69.0,16.700000762939453,919.1199951171876,9.579999923706056,0.0,15.449999809265137,12311.75,736.010009765625,0.0,0.0,6.980000019073486,2328.0,8,1
